11823.20000000	1.59648000
11967.60000000	1.59605000
12112.00000000	1.59494000
12256.40000000	1.59314000
12400.80000000	1.59063000
12545.20000000	1.58737000
12689.60000000	1.58333000
12834.00000000	1.57844000
12978.40000000	1.57262000
13122.80000000	1.56575000
13267.20000000	1.55769000
13411.60000000	1.54821000
13556.00000000	1.53698000
13700.40000000	1.52349000
13844.80000000	1.50686000
13989.20000000	1.48532000
14133.60000000	1.45417000
